user_id,first_name,surname,full_name,city,region,country,age,gender,income,employment_status,marital_status,email,phone_number,acquisition_channel
U65128,Yasmin,Johnson,Yasmin Johnson,,Northern Ireland,UK,59.0,Female,22365.48,Employed full-time,Married,yasminj3@gmail.com,(07554) 696138,Affiliate / Comparison Site
U39408,Jasper,Thomas,Jasper Thomas,Dundee,,UK,36.0,,35321.66,Employed full-time,Divorced,jaspert55@hotmail.com,07928 553320,Paid Search
U55445,Muhammad,Price,Muhammad Price,Watford,East of England,UK,51.0,Male,,Employed part-time,Married,muhammad.price@outlook.com,,Paid Search
U19434,Zoe,Gray,Zoe Gray,,North West,United Kingdom,59.0,Female,,Employed full-time,Married,zoe.gray@gmail.com,07620316114,Affiliate / Comparison Site
U95435,Sophia,Clark,Sophia Clark,Chelmsford,East of England,United Kingdom,47.0,Female,15506.75,Employed full-time,Married,sophia.clark@icloud.com,+44 7144 909151,Paid Search
U10760,Jasper,Rahman,Jasper Rahman, Middlesbrough,North East,United Kingdom,44.0,,,Self-employed,Other,jasper.rahman@outlook.com,07833 060 537,Social Media Ads
U95717,Matilda,Bailey,Matilda Bailey,Reading,,United Kingdom,52.0,Female,,,Married,matildab99@icloud.com,07919 044983,Affiliate / Comparison Site
U74776,Stanley,Graham,Stanley Graham,,Yorkshire and the Humber,,33.0,Male,42255.17,Employed full-time,Married,legend680@outlook.com,(07386) 126189,Paid Search
U60252,Chloe,Thompson,Chloe Thompson,London,Greater London,UK,45.0,Other,15555.62,Employed part-time,Married,chloe.thompson@gmail.com,07878414641,Social Media Ads
U65114,Paul,Rahman,Paul Rahman,Westminster,Greater London,United Kingdom,39.0,Male,15677.77,Employed part-time,Married,paul.rahman@outlook.com,07394965251,Paid Search
U32680,Ruby,Brown,Ruby Brown,,Greater London,United Kingdom,37.0,Female,22040.91,Self-employed,,rbrown1993@gmail.com,07441 221746,Organic Search
U68862,Jayden,Hughes,Jayden Hughes,,East Midlands,UK,38.0,Male,20339.86,Employed part-time,Single,jayden.hughes@gmail.com,,Referral
U31607,Chloe,Lee,Chloe Lee,Southampton,South East,United Kingdom,51.0,Female,20919.99,Employed full-time,Single,chloe.lee@outlook.com,07937 932050,Paid Search
U40181,Matilda,Ali,Matilda Ali,Portsmouth,South East,UK,34.0,Female,,Employed part-time,Widowed,matilda.ali@gmail.com,07137 799 612,Organic Search
U34754,Thomas,Thomas,Thomas Thomas,colchester,East of England,United Kingdom,31.0,Male,,Employed full-time,Married,thomast21@gmail.com,+44 7931 078802,Direct / App Store
U72603,Jack,Byrne,Jack Byrne,Preston,North West,,,,32771.23,Employed full-time,Single,jack.byrne@outlook.com,(07290) 823061,Social Media Ads
U29323,Lucy,Sullivan,Lucy Sullivan,,South West,UK,,Other,22063.89,Employed part-time,Single,lucy.sullivan@hotmail.com,+44 7566 460235,
U79633,Linda,Cooper,Linda Cooper,Bristol,,United Kingdom,,Other,20935.13,,Married,linda.cooper@icloud_com,07342 771309,Paid Search
U96186,Mia,Marshall,Mia Marshall,Blackpool,North West,,32.0,Female,35468.12,,Divorced,mia.marshall@gmail.com,07312 415265,Referral
U41063,Max,Thompson,Max Thompson,Blackburn,North West,United Kingdom,34.0,,35824.62,Self-employed,Single,,07901928209,Paid Search
U83323,Stanley,Muller,Stanley Muller,CHELMSFORD,East of England,U.K.,61.0,Male,23395.29,Employed full-time,Single,turbo142@btinternet.com,07497223300,Organic Search
U98191,Luke,Dimitrov,Luke Dimitrov,Birmingham,West Midlands,United Kingdom,31.0,Male,31881.55,Employed full-time,Single,luked29@gmail.com,,Direct / App Store
U75244,Grace,Byrne,Grace Byrne,Coventry,,,,Female,24135.69,Employed full-time,Separated,gbyrne1998@gmail.com,,Referral
U23496,Mason,Ryan,Mason Ryan,Warrington,North West,UK,50.0,,35107.72,Employed full-time,Widowed,mason.ryan@gmail.com,(07132) 703734,Social Media Ads
U53165,Charlie,Kelly,Charlie Kelly,Cardiff,Wales,United kingdom,32.0,Male,32699.35,Employed full-time,Married,charliek94@hotmail.com,07679313617,Affiliate / Comparison Site
U91503,Evie,Foster,Evie Foster,Leicester,East Midlands,UK,65.0,Female,23024.06,Employed part-time,Married,efoster1984@aol.com,(07211) 167987,Paid Search
U88166,Diane,Foster,Diane Foster,,Yorkshire and the Humber,United Kingdom,32.0,,,,Married,starlight782@hotmail.com,+44 7804 438109,Referral
U31573,Meera,Hunt,Meera Hunt,Gloucester,South West,,34.0,Female,,Employed part-time,,,07909 309099,Organic Search
U29907,Amina,Bennett,Amina Bennett,Dundee,Scotland,United Kingdom,42.0,Female,29890.19,Employed full-time,Divorced,abennett1981@hotmail.com,07714 102338,Paid Search
U23206,Karen,Kelly,Karen Kelly,NOTTINGHAM,East Midlands,United Kingdom,43.0,Female,48923.91,Employed full-time,Married,karen.kelly at hotmail.com,(07312) 769197,Organic Search
U75557,Finley,Rossi,Finley Rossi,bolton,North West,,52.0,Male,,Employed full-time,Married,finleyr13@gmail.com,07183 754 929,Organic Search
U34991,Karen,Green,Karen Green, Hull,,United Kingdom,47.0,,24197.15,Employed full-time,Widowed,cheeky918@yahoo.co.uk,07556 094 696,Affiliate / Comparison Site
U45578,James,Johnson,James Johnson,Aberdeen,Scotland,,49.0,Other,25464.46,Employed full-time,Single,jamesj83@gmail.com,07567411865,Paid Search
U96450,Neil,Gray,Neil Gray,Manchester,North West,U.K.,25.0,Male,18320.15,,Married,neilg2@gmail.com,07392 170531,Organic Search
U65369,Liam,Byrne,Liam Byrne,Gloucester,South West,United Kingdom,52.0,Male,27606.42,Employed full-time,Widowed,liam.byrne@hotmail.com,(07375) 011546,Direct / App Store
U44115,Matthew,Silva,Matthew Silva,Peterborough,East of England,UK,39.0,Male,,Self-employed,Single,matthew.silva@btinternet.com,+44 7722 613732,Social Media Ads
U38156,Stanley,Harris,Stanley Harris,Milton Keynes,South East,uk,30.0,Male,34170.27,Employed full-time,Married,sharris2001@yahoo.co.uk,07437919438,Organic Search
U26849,Trevor,Cook,Trevor Cook,Plymouth,South West,UK,,Male,19715.22,Employed full-time,Married,trevor.cook@gmail.com,(07950) 331698,Paid Search
U64083,Colin,Wood,Colin Wood,Bristol,South West,uk,40.0,Male,,Self-employed,Divorced,colin.wood@icloud.com,07168096438,Organic Search
U44671,Meera,Evans,Meera Evans,Leicester,East Midlands,,30.0,Female,,Employed full-time,Married,rebel151@outlook.com,(07924) 543594,Paid Search
U99712,Andrew,Iqbal,Andrew Iqbal,Gloucester,South West,UK,34.0,Male,51839.48,Employed full-time,Married,andrew.iqbal@gmail.com,(07159) 087000,Paid Search
U93445,Molly,Hunt,Molly Hunt,Colchester,East of England,United Kingdom,31.0,Female,39135.59,Employed full-time,Married,,+44 7571 074720,Direct / App Store
U91226,Willow,Watson,Willow Watson,Newport,Wales,United kingdom,62.0,Female,,Retired,Married,wwatson1985@gmail.com,(07796) 487045,Referral
U19111,Dylan,Graham,Dylan Graham,Slough,South East,UK,22.0,,,Employed full-time,Single,,07339169083,Referral
U23316,Nadia,Shah,Nadia Shah,Sheffield,Yorkshire and the Humber,United kingdom,,Female,17672.19,,Single,misty344@yahoo.co.uk,07379 756 862,Direct / App Store
U94204,Isabella,Iqbal,Isabella Iqbal,Manchester ,North West,United Kingdom,42.0,Female,27563.75,Self-employed,Single,isabella.iqbal@live.co.uk,07906 765736,Organic Search
U59198,Charlotte,Clark,Charlotte Clark,Bolton,North West,United Kingdom,40.0,Female,24438.66,,Other,charlotte.clark@gmail.com,07289 693530,Social Media Ads
U28600,Amy,Clarke,Amy Clarke, Southampton,South East,United Kingdom,43.0,,22764.46,Employed part-time,Married,amy.clarke@gmail.com,,Referral
U12775,Leah,Sullivan,Leah Sullivan,Telford,West Midlands,United Kingdom,40.0,Female,22907.91,Employed full-time,Single,leah.sullivan@gmail,(07394) 449003,Social Media Ads
U97924,Molly,Wood,Molly Wood,Blackpool,North West,UK,26.0,Female,9802.27,Employed part-time,Single,mollyw32@outlook.com,07343 735 419,Organic Search
U73312,Lucy,Palmer,Lucy Palmer,leeds,Yorkshire and the Humber,United Kingdom,53.0,Female,21514.2,Employed full-time,Married,lucy.palmer@gmail.com,+44 7795 698537,Paid Search
U56505,Trevor,Stewart,Trevor Stewart,Middlesbrough,,U.K.,53.0,Male,25722.97,Employed full-time,Married,trevor.stewart@yahoo.co.uk,07106052776,Organic Search
U76402,Karen,Adams,Karen Adams,Basildon,East of England,United Kingdom,42.0,,34477.7,Employed full-time,,karena11@hotmail.com,(07763) 349733,Paid Search
U41635,Amina,Nguyen,Amina Nguyen,newcastle upon tyne,North East,United Kingdom,33.0,Female,26806.5,,Single,amina.nguyen@hotmail.com,07540644093,Social Media Ads
U47287,Donna,Iqbal,Donna Iqbal,,North East,U.K.,,Female,39779.13,Employed full-time,Single,donna.iqbal@gmail.com,07535748891,Affiliate / Comparison Site
U65780,Priya,Clarke,Priya Clarke,,North East,uk,59.0,Female,22009.61,Employed full-time,Married,priya.clarke@gmail.com,+44 7818 719333,Referral
U10049,Jacob,Cox,Jacob Cox,Manchester,North West,UK,24.0,Male,24410.4,Employed full-time,Single,jacob.cox@live.co.uk,+44 7422 861700,Direct / App Store
U60679,Charlie,Nguyen,Charlie Nguyen,,Yorkshire and the Humber,United Kingdom,31.0,Male,16267.71,Employed part-time,,charlie.nguyen@icloud.com,07465836878,
U18217,Benjamin,Lee,Benjamin Lee,Cardiff,Wales,United Kingdom,62.0,Male,15573.16,Self-employed,Married,benjamin.lee@outlook.com,07192 323 577,Paid Search
U22435,Alfie,Costa,Alfie Costa,Edinburgh,,United kingdom,28.0,Male,19016.18,Employed full-time,Married,alfie.costa@gmail.com,07664969152,Referral
U28726,Amina,Edwards,Amina Edwards,Glasgow,Scotland,United Kingdom,25.0,Female,,Employed full-time,Single,amina.edwards@live.co.uk,07535 617 394,Affiliate / Comparison Site
U46775,Amelia,Hill,Amelia Hill,Luton,East of England,United Kingdom,40.0,,,Employed full-time,Single,ahill2000@gmail.com,07742 134052,Organic Search
U25616,Gary,White,Gary White,Bournemouth,South West,uk,,Male,33242.91,Employed full-time,Married,gary.white@icloud.com,07777554273,Social Media Ads
U60847,Zoe,Watson,Zoe Watson,Westminster,Greater London,United Kingdom,23.0,Female,,Student,Single,zoe.watson@gmail.com,07469 570 303,Affiliate / Comparison Site
U48900,Alice,Hill,Alice Hill,Birmingham,West Midlands,UK,33.0,Female,47386.5,,Single,,(07746) 255910,Social Media Ads
U54300,Paul,Wilson,Paul Wilson,,Yorkshire and the Humber,United Kingdom,31.0,Male,37324.26,Employed full-time,,paul.wilson@gmail.com,07197570450,Paid Search
U93072,Kevin,Simpson,Kevin Simpson,Newcastle upon Tyne,North East,UK,20.0,Male,34003.77,Employed full-time,Single,starlight176@gmail.com,07896 090609,Social Media Ads
U93584,Julie,Byrne,Julie Byrne,,North West,UK,52.0,Female,48828.18,Employed full-time,Divorced,jbyrne2001@btinternet.com,,Organic Search
U50433,Ruby,Bailey,Ruby Bailey,Doncaster,Yorkshire and the Humber,UK,29.0,Female,20375.06,Employed part-time,Widowed,ruby.bailey@btinternet.com,+44 7243 450302,Organic Search
U58124,David,Lewis,David Lewis,Westminster,,United Kingdom,35.0,Male,25970.89,,Married,davidl25@gmail.com,07298 175373,Organic Search
U96984,Claire,Watts,Claire Watts,Newcastle upon Tyne,North East,U.K.,,,,Employed part-time,Married,claire.watts@icloud.com,07513910566,Paid Search
U38913,Mason,Edwards,Mason Edwards,,West Midlands,UK,26.0,Male,53502.48,Employed full-time,Single,mason.edwards@gmail.com,07209 378 389,Social Media Ads
U89580,Priya,O'Brien,Priya O'Brien,Bolton,North West,UK,35.0,,24383.28,Employed part-time,,priyao18@hotmail.com,,Direct / App Store
U54435,Sebastian,Bell,Sebastian Bell,Ipswich,East of England,United kingdom,35.0,Male,44744.06,Employed full-time,Married,sebastianb78@gmail.com,,Direct / App Store
U51582,Mason,Shaw,Mason Shaw,Preston,North West,,,Male,38267.82,Employed full-time,Single,blaze898@gmail.com,07973411049,Paid Search
U67732,Joshua,Byrne,Joshua Byrne,Bournemouth,,UK,32.0,Male,37192.55,Employed full-time,,jbyrne2005@outlook.com,07539 691 165,Direct / App Store
U54527,Angela,Williams,Angela Williams,Brighton,South East,United Kingdom,37.0,Female,,,Single,angela.williams@hotmail.com,,Organic Search
U45391,Ethan,Campbell,Ethan Campbell,Telford,West Midlands,UK,61.0,Male,19285.51,Employed full-time,Married,ecampbell1984@btinternet.com,07284609693,Paid Search
U16204,Barbara,Hussain,Barbara Hussain,Swindon,South West,United Kingdom,,Female,,Employed full-time,Married,barbara.hussain@aol.com,07378 913460,Social Media Ads
U20362,Lucy,Shaw,Lucy Shaw,Swansea,Wales,United Kingdom,35.0,Female,35434.52,Employed full-time,Married,bubbles100@icloud.com,+44 7890 415405,
U97308,Daisy,Reid,Daisy Reid,Birmingham,West Midlands,United Kingdom,27.0,Female,23850.34,Employed full-time,Single,daisyr22@icloud.com,07785 887230,Social Media Ads
U96237,Isabella,Richardson,Isabella Richardson,Dundee,Scotland,United kingdom,49.0,Female,9590.01,Employed part-time,Married,irichardson1992@gmail.com,07325173747,Organic Search
U61983,Mia,Rossi,Mia Rossi,Wolverhampton,West Midlands,United Kingdom,26.0,Female,15238.2,Employed full-time,,,+44 7237 713866,Referral
U65442,Rory,Simpson,Rory Simpson,Bolton,North West,United Kingdom,,,40209.4,Employed full-time,Separated,rsimpson1984@hotmail.com,+44 7606 441323,Paid Search
U55651,Gary,Kowalski,Gary Kowalski,Southampton,,United kingdom,59.0,Male,55147.01,Employed full-time,Married,,07285551854,Paid Search
U92813,Hannah,Davies,Hannah Davies,Stoke-on-Trent,West Midlands,UK,51.0,Female,13004.07,Employed part-time,Married,hannah.davies@gmail.com,07357 449947,Direct / App Store
U52470,Olivia,Watson,Olivia Watson,,North West,UK,39.0,Female,11230.12,Employed part-time,,,(07517) 804434,Affiliate / Comparison Site
U90293,Hannah,Kowalski,Hannah Kowalski,BASILDON,,United Kingdom,56.0,Female,47293.13,Employed full-time,Married,hannah.kowalski@outlook.com,07599 087033,Paid Search
U90137,Ryan,Rahman,Ryan Rahman,,East of England,United Kingdom,27.0,Male,16067.5,Employed part-time,Single,smiley419@icloud.com,07261 112276,Paid Search
U72303,James,Graham,James Graham,Westminster,Greater London,United Kingdom,35.0,,47798.0,Employed full-time,Married,jgraham1988@gmail.com,07455 814134,Affiliate / Comparison Site
U63518,Priya,Hughes,Priya Hughes,Coventry,West Midlands,UK,26.0,Female,4067.63,Unemployed,Single,,,Referral
U17137,Matilda,Taylor,Matilda Taylor,Cardiff ,Wales,U.K.,31.0,Female,41178.41,Employed full-time,,matilda.taylor@live.co.uk,07270 636 559,Organic Search
U53111,Paul,Hussain,Paul Hussain,WARRINGTON,North West,United kingdom,59.0,Male,53966.97,Employed full-time,,phussain1981@gmail.com,07966 975943,Paid Search
U56679,Paul,Davies,Paul Davies,Peterborough,East of England,United Kingdom,37.0,Male,10250.39,Employed part-time,Divorced,paul.davies@gmail.com,07662 457 840,Social Media Ads
U50811,Olivia,Young,Olivia Young,wakefield,Yorkshire and the Humber,,35.0,Female,30471.63,Employed full-time,Married,olivia.young@gmail.com,(07319) 085338,Social Media Ads
U92990,Barry,Stewart,Barry Stewart,Edinburgh,Scotland,United Kingdom,49.0,Male,13692.05,Employed part-time,Married,barry.stewart@yahoo.co.uk,(07712) 428183,Organic Search
U75674,Katie,Palmer,Katie Palmer,,North West,UK,58.0,,42244.83,Employed full-time,Divorced,,07860 494680,Referral
U13207,Sophie,Cook,Sophie Cook, Slough,South East,United Kingdom,55.0,,47867.14,Employed full-time,Married,sophiec33@gmail.com,07685189613,Referral
U57139,Gary,Rahman,Gary Rahman,,South East,uk,,Male,26500.57,Employed full-time,Single,garyr15@gmail.com,+44 7533 928996,Affiliate / Comparison Site
U50063,Ryan,Martin,Ryan Martin,Poole,South West,UK,49.0,Male,61478.59,Employed full-time,Single,ryan.martin@gmail.com,07987 913486,
U81665,Isla,Novak,Isla Novak,Bath,South West,United Kingdom,50.0,Female,34621.28,,Married,isla.novak@outlook.com,07250 451 223,
U83021,Martin,Thompson,Martin Thompson,,,United Kingdom,20.0,Male,12661.76,Employed part-time,,martin.thompson@gmail.com,+44 7725 063943,Paid Search
U30475,Mohammed,Phillips,Mohammed Phillips,Northampton,East Midlands,UK,62.0,Male,25352.19,Retired,Single,misty682@hotmail.com,07374 779 203,Social Media Ads
U76590,Mia,Sullivan,Mia Sullivan,NOTTINGHAM,East Midlands,,29.0,Female,35540.72,,,cheeky672@gmail.com,+44 7740 221040,Paid Search
U74167,Donna,Popescu,Donna Popescu,Milton Keynes,,UK,35.0,Female,,Employed full-time,Separated,donnap62@aol.com,(07258) 107773,Referral
U81907,Jasper,Jones,Jasper Jones,,East Midlands,uk,33.0,Male,22322.31,Self-employed,Married,,07262 791724,
U48088,Megan,Walker,Megan Walker,SALE,North West,UK,29.0,Female,57124.28,Employed full-time,Married,,07895 585 010,Paid Search
U38561,Finley,Jones,Finley Jones,Bournemouth,South West,United Kingdom,,,,Self-employed,Widowed,finleyj80@yahoo.co.uk,07442 529917,Organic Search
U29207,Richard,Jones,Richard Jones,Newcastle upon Tyne,North East,United Kingdom,59.0,Male,46384.12,Employed full-time,Single,richardj47@outlook.com,,Social Media Ads
U96041,Matthew,Wood,Matthew Wood,,Greater London,United Kingdom,25.0,,18013.88,Self-employed,Single,matthew.wood@gmail.com,07508114643,Organic Search
U17490,Julie,Lee,Julie Lee,Glasgow,Scotland,UK,51.0,Female,12386.33,,Other,julie.lee@gmail.com,07716 081 669,Paid Search
U47591,Holly,Kowalski,Holly Kowalski,Bolton,North West,U.K.,36.0,Female,33098.64,Employed full-time,Single,shadow617@yahoo.co.uk,,Affiliate / Comparison Site
U45333,Phoebe,Campbell,Phoebe Campbell,dundee,Scotland,United Kingdom,45.0,Female,39119.67,Employed full-time,Separated,phoebe.campbell@gmail.com,(07889) 261459,Referral
U14444,Sofia,Bell,Sofia Bell,Bolton,North West,United Kingdom,,Female,15907.93,Employed full-time,Married,sofia.bell@gmail.com,,Social Media Ads
U48599,Daniel,Hughes,Daniel Hughes,leicester,East Midlands,U.K.,35.0,Male,28011.23,,Married,,,Social Media Ads
U74899,Thomas,Palmer,Thomas Palmer,Norwich,,United Kingdom,42.0,,,Employed full-time,Divorced,thomas.palmer@hotmail.com,07389 811810,Organic Search
U16398,Jack,Popescu,Jack Popescu,Southampton,South East,United Kingdom,34.0,Male,45270.12,Employed full-time,Other,angel677@icloud.com,07344904383,Affiliate / Comparison Site
U62643,Kathleen,Watson,Kathleen Watson,,South West,UK,29.0,Female,14048.36,Employed part-time,,kathleen.watson@btinternet.com,07461721028,Paid Search
U68967,Olivia,Baker,Olivia Baker,Southampton,South East,United Kingdom,38.0,Female,,Employed full-time,Married,cheeky441@gmail.com,,Paid Search
U58340,Georgia,Muller,Georgia Muller,Poole,South West,United kingdom,28.0,Female,,Employed part-time,Single,georgiam14@yahoo.co.uk,07850869182,Paid Search
U68291,Oscar,Young,Oscar Young,manchester,North West,United Kingdom,44.0,Male,43168.87,Employed full-time,,oscar.young@hotmail.com,+44 7328 153949,Organic Search
U63338,Matilda,Green,Matilda Green,SWINDON,,United Kingdom,39.0,Female,35997.09,Employed full-time,Single,matilda.green@live.co.uk,07784 974007,Affiliate / Comparison Site
U99263,Layla,Kelly,Layla Kelly,,Yorkshire and the Humber,United Kingdom,40.0,Female,49459.2,Employed full-time,Single,layla.kelly@gmail.com,07282588161,Organic Search
U38288,Yasmin,Phillips,Yasmin Phillips, Reading,,United Kingdom,46.0,Female,31032.63,Employed full-time,Married,yasmin.phillips@btinternet.com,07345 750276,Social Media Ads
U21670,Rory,Williams,Rory Williams,Newcastle upon Tyne,North East,United Kingdom,37.0,Male,19502.31,Employed full-time,Married,roryw43@gmail.com,07191858635,Referral
U89893,Connor,Moore,Connor Moore,Cambridge,East of England,United kingdom,,,27457.28,,Separated,cmoore1982@gmail.com,(07671) 240006,Organic Search
U63871,Amina,Hussain,Amina Hussain,Warrington,North West,U.K.,44.0,Female,34016.88,Employed full-time,Single,,,Social Media Ads
U23402,Ruby,King,Ruby King,Liverpool,North West,United Kingdom,,Female,,Self-employed,Widowed,maverick32@gmail.com,07909 664 717,Paid Search
U62731,Isabella,Ryan,Isabella Ryan,Gloucester,South West,United Kingdom,47.0,Female,28284.42,Employed full-time,,isabella.ryan@gmail.com,07944 630679,Referral
U48470,George,Clark,George Clark,paisley,Scotland,United Kingdom,43.0,Male,46387.44,Self-employed,Separated,george.clark@gmail.com,+44 7525 062352,Affiliate / Comparison Site
U63728,Margaret,Walker,Margaret Walker,Norwich,East of England,United kingdom,33.0,Female,25064.28,Employed full-time,Married,margaret.walker@icloud.com,07420 331 471,Organic Search
U34584,William,Stewart,William Stewart,BATH,South West,UK,33.0,Male,9670.21,Self-employed,Married,tiger371@outlook.com,07468 736 388,
U57891,Zoe,Richardson,Zoe Richardson,Luton,East of England,United Kingdom,62.0,Female,,Employed full-time,Widowed,zoer32@gmail.com,+44 7856 177199,Referral
U39308,Oscar,Muller,Oscar Muller,Peterborough,East of England,UK,39.0,Male,,Employed full-time,Single,oscar.muller@outlook.com,07836 122492,Direct / App Store
U35042,Barbara,James,Barbara James,BOURNEMOUTH,South West,UK,58.0,Female,22590.98,Employed full-time,,,07202 629588,
U31489,Arthur,Murphy,Arthur Murphy,Doncaster,Yorkshire and the Humber,United Kingdom,53.0,Male,41781.77,Employed full-time,Married,blaze43@gmail.com,07149 062236,Direct / App Store
U59150,Deborah,Muller,Deborah Muller,Slough,South East,U.K.,32.0,Female,,Employed full-time,Single,deborah.muller@outlook.com,07655 552 061,Affiliate / Comparison Site
U95100,Jayden,Edwards,Jayden Edwards,NEWCASTLE UPON TYNE,North East,United Kingdom,33.0,Male,11882.35,Employed part-time,Single,jedwards1971@gmail.com,,Organic Search
U35492,Aaron,Ali,Aaron Ali,Gillingham,South East,UK,,Male,9977.92,Employed part-time,,aarona73@outlook.com,(07540) 198113,Affiliate / Comparison Site
U19637,Amina,Ward,Amina Ward,Chelmsford,East of England,United Kingdom,36.0,Female,,Employed full-time,Single,award1978@outlook.com,07472 097 028,Organic Search
U88615,Mohammed,Hussain,Mohammed Hussain,Plymouth,South West,,40.0,Male,18320.29,Employed part-time,Separated,mohammed.hussain@gmail.com,07732007121,Social Media Ads
U66209,Ava,Jones,Ava Jones,Warrington,,United Kingdom,29.0,Female,36968.47,Employed full-time,Single,ava.jones@gmail.com,07543357403,Social Media Ads
U69529,Ian,Hunt,Ian Hunt,Ipswich,East of England,United Kingdom,,Male,25049.02,Employed full-time,Married,ihunt1979@hotmail.com,+44 7741 760442,Referral
U49094,Emma,Williams,Emma Williams,,North West,U.K.,23.0,Female,36083.96,Employed full-time,Single,ewilliams2005@hotmail.com,07143000514,Organic Search
U28719,Georgia,Hill,Georgia Hill,Wolverhampton,West Midlands,United Kingdom,39.0,Female,,Employed full-time,Married,georgiah86@gmail.com,+44 7290 204827,Affiliate / Comparison Site
U75041,Zara,Jones,Zara Jones,derby,East Midlands,,43.0,Female,44509.96,Employed full-time,Single,zara.jones@gmail.com,07364149643,Organic Search
U36587,Noah,Iqbal,Noah Iqbal,Norwich,East of England,UK,48.0,Male,37952.0,Employed full-time,Married,noah.iqbal@yahoo.co.uk,07407320069,Direct / App Store
U27847,Deborah,Harris,Deborah Harris,Slough,South East,,,Female,42114.68,Employed full-time,Divorced,deborah.harris@yahoo.co.uk,+44 7135 202396,Social Media Ads
U76111,Stephen,Davies,Stephen Davies,Exeter,South West,United Kingdom,,Male,32036.87,Self-employed,,stephen.davies@outlook.com,,
U86182,Derek,Murphy,Derek Murphy,BOURNEMOUTH,South West,United kingdom,28.0,Male,17962.16,,Single,derek.murphy@outlook.com,07869 703 439,Organic Search
U16718,Willow,Popescu,Willow Popescu,,Scotland,United Kingdom,53.0,Female,7253.09,Unemployed,,wpopescu2003@gmail.com,07597178364,Direct / App Store
U99164,Connor,Ryan,Connor Ryan,Northampton,East Midlands,United Kingdom,47.0,Male,47371.7,Employed full-time,Widowed,connor.ryan@icloud.com,07593 349293,Referral
U84012,Adam,Marshall,Adam Marshall,Hull,Yorkshire and the Humber,,30.0,Male,47946.11,Employed full-time,Married,adam.marshall@gmail.com,(07837) 940719,Social Media Ads
U65815,Katie,Hussain,Katie Hussain,Sunderland,North East,United Kingdom,55.0,Female,14000.0,Employed full-time,Separated,khussain1995@gmail.com,(07536) 324296,Referral
U69291,James,Young,James Young,Leeds,Yorkshire and the Humber,United Kingdom,20.0,Male,18644.66,Employed part-time,Separated,james.young@outlook_com,07376 998 400,Affiliate / Comparison Site
U92355,Oliver,Rahman,Oliver Rahman,,West Midlands,,31.0,Male,,Employed full-time,Single,,07384 082 363,Social Media Ads
U38537,Megan,Phillips,Megan Phillips,Leicester,East Midlands,,37.0,,17503.07,Employed part-time,Single,megan.phillips@gmail.com,07581 404 275,Direct / App Store
U69555,David,Hussain,David Hussain,Reading,South East,,,Male,2975.47,Unemployed,Married,dhussain1981@gmail.com,07759 313 445,Paid Search
U82778,Lily,Jackson,Lily Jackson,Newport,Wales,,28.0,Female,,Employed full-time,Married,lily.jackson@gmail.com,(07754) 456062,
U79102,Alexander,Lewis,Alexander Lewis,sunderland,,United Kingdom,44.0,Male,8000.0,Self-employed,Married,alexander.lewis@gmail.com,07638 910 019,Referral
U31292,Isla,Bennett,Isla Bennett,Leicester,East Midlands,United Kingdom,30.0,Female,29240.94,,Married,isla.bennett@outlook.com,+44 7547 507947,Direct / App Store
U75276,Amy,Phillips,Amy Phillips,Bath,South West,,37.0,Female,,,Single,amy.phillips@yahoo.co.uk,,Affiliate / Comparison Site
U23270,Christopher,Taylor,Christopher Taylor,Telford,West Midlands,U.K.,42.0,Male,38895.51,Employed full-time,,christopher.taylor@outlook.com,07855343194,Direct / App Store
U46468,James,Morgan,James Morgan,Dundee,Scotland,United kingdom,53.0,Other,57605.07,,Divorced,james.morgan@yahoo.com,+44 7762 983377,Referral
U32533,Alfie,Murphy,Alfie Murphy,Oxford,South East,United Kingdom,39.0,Male,28334.6,Employed full-time,Married,alfie.murphy@gmail.com,(07567) 890497,Social Media Ads
U77541,Christine,Johnson,Christine Johnson, Northampton,East Midlands,United Kingdom,52.0,Female,24338.61,Employed full-time,Single,cjohnson1987@outlook.com,(07829) 582022,Social Media Ads
U78852,Ava,Costa,Ava Costa,Middlesbrough,North East,United kingdom,32.0,Female,49245.14,Employed full-time,Married,ava.costa@gmail.com,(07800) 925733,Social Media Ads
U46364,Joshua,Baker,Joshua Baker,Salford,North West,United Kingdom,38.0,Male,15120.5,Employed full-time,Married,joshua.baker@gmail.com,07534149150,Referral
U24669,Julie,Muller,Julie Muller,Sheffield,Yorkshire and the Humber,,43.0,Female,16465.97,Employed part-time,Married,ace670@gmail.com,07110 971 887,Organic Search
U15897,Jack,White,Jack White,Exeter,South West,,46.0,Male,39531.61,,Divorced,jack.white@gmail.com,,Paid Search
U50423,Amina,Silva,Amina Silva,Basildon,East of England,UK,29.0,Female,14000.0,Employed full-time,Single,amina.silva@hotmail.com,,Social Media Ads
U24509,Molly,Hussain,Molly Hussain,BOLTON,North West,UK,47.0,Female,3747.18,Unemployed,Divorced,molly.hussain@hotmail.com,07981429878,Affiliate / Comparison Site
U39914,Martin,Patel,Martin Patel,Stockport,North West,,,Male,9155.9,Self-employed,,mpatel1974@hotmail.com,(07399) 644770,Organic Search
U70905,Margaret,White,Margaret White,,Northern Ireland,UK,29.0,Female,9132.88,Unemployed,Married,margaret.white@gmail.com,(07229) 468119,Organic Search
